Latitude,Longitude,ZoneType,Hour,Noise_dB,TrafficIndex,PM2.5
28.635215789473687,77.24452631578947,Industrial,0,56.53,0.276,40.5
28.635215789473687,77.24452631578947,Industrial,1,69.57,0.41,53.7
28.635215789473687,77.24452631578947,Industrial,2,69.48,0.421,61.8
28.635215789473687,77.24452631578947,Industrial,3,78.71,0.629,63.1
28.635215789473687,77.24452631578947,Industrial,4,59.6,0.339,33.9
28.635215789473687,77.24452631578947,Industrial,5,73.81,0.544,41.0
28.635215789473687,77.24452631578947,Industrial,6,84.8,0.824,52.9
28.635215789473687,77.24452631578947,Industrial,7,79.11,0.537,73.9
28.635215789473687,77.24452631578947,Industrial,8,88.97,0.786,76.1
28.635215789473687,77.24452631578947,Industrial,9,68.68,0.5,44.4
28.635215789473687,77.24452631578947,Industrial,10,83.84,0.774,72.8
28.635215789473687,77.24452631578947,Industrial,11,82.13,0.732,54.4
28.635215789473687,77.24452631578947,Industrial,12,72.98,0.561,59.0
28.635215789473687,77.24452631578947,Industrial,13,80.1,0.692,51.4
28.635215789473687,77.24452631578947,Industrial,14,77.36,0.674,81.4
28.635215789473687,77.24452631578947,Industrial,15,79.41,0.683,60.7
28.635215789473687,77.24452631578947,Industrial,16,93.33,0.886,77.8
28.635215789473687,77.24452631578947,Industrial,17,80.26,0.61,53.7
28.635215789473687,77.24452631578947,Industrial,18,77.69,0.657,60.1
28.635215789473687,77.24452631578947,Industrial,19,78.57,0.648,76.4
28.635215789473687,77.24452631578947,Industrial,20,82.73,0.695,41.5
28.635215789473687,77.24452631578947,Industrial,21,77.65,0.62,67.2
28.635215789473687,77.24452631578947,Industrial,22,63.9,0.345,39.5
28.635215789473687,77.24452631578947,Industrial,23,69.87,0.516,63.7
28.635215789473687,77.24926315789475,MainRoad,0,75.34,0.62,52.7
28.635215789473687,77.24926315789475,MainRoad,1,61.71,0.407,47.5
28.635215789473687,77.24926315789475,MainRoad,2,54.73,0.212,50.6
28.635215789473687,77.24926315789475,MainRoad,3,61.09,0.458,57.9
28.635215789473687,77.24926315789475,MainRoad,4,57.59,0.216,39.1
28.635215789473687,77.24926315789475,MainRoad,5,59.54,0.382,53.6
28.635215789473687,77.24926315789475,MainRoad,6,88.13,0.815,84.2
28.635215789473687,77.24926315789475,MainRoad,7,99.96,1.0,80.5
28.635215789473687,77.24926315789475,MainRoad,8,72.33,0.464,74.2
28.635215789473687,77.24926315789475,MainRoad,9,81.35,0.717,56.5
28.635215789473687,77.24926315789475,MainRoad,10,69.44,0.598,58.9
28.635215789473687,77.24926315789475,MainRoad,11,93.5,0.93,76.3
28.635215789473687,77.24926315789475,MainRoad,12,88.58,0.79,97.6
28.635215789473687,77.24926315789475,MainRoad,13,84.9,0.678,80.2
28.635215789473687,77.24926315789475,MainRoad,14,77.28,0.625,46.8
28.635215789473687,77.24926315789475,MainRoad,15,73.37,0.586,55.0
28.635215789473687,77.24926315789475,MainRoad,16,85.08,0.737,81.6
28.635215789473687,77.24926315789475,MainRoad,17,73.39,0.565,68.4
28.635215789473687,77.24926315789475,MainRoad,18,86.05,0.75,70.5
28.635215789473687,77.24926315789475,MainRoad,19,90.83,0.825,74.3
28.635215789473687,77.24926315789475,MainRoad,20,80.12,0.727,63.7
28.635215789473687,77.24926315789475,MainRoad,21,67.19,0.434,53.9
28.635215789473687,77.24926315789475,MainRoad,22,82.09,0.698,85.3
28.635215789473687,77.24926315789475,MainRoad,23,85.07,0.705,71.9
28.635215789473687,77.254,Residential,0,45.19,0.04,56.4
28.635215789473687,77.254,Residential,1,53.34,0.275,41.7
28.635215789473687,77.254,Residential,2,49.03,0.253,59.2
28.635215789473687,77.254,Residential,3,50.95,0.219,54.2
28.635215789473687,77.254,Residential,4,52.06,0.235,41.9
28.635215789473687,77.254,Residential,5,44.59,0.015,35.3
28.635215789473687,77.254,Residential,6,57.85,0.316,58.1
28.635215789473687,77.254,Residential,7,56.99,0.366,30.2
28.635215789473687,77.254,Residential,8,57.44,0.173,59.3
28.635215789473687,77.254,Residential,9,56.67,0.266,47.9
28.635215789473687,77.254,Residential,10,51.94,0.246,51.5
28.635215789473687,77.254,Residential,11,52.12,0.28,36.8
28.635215789473687,77.254,Residential,12,52.1,0.236,22.4
28.635215789473687,77.254,Residential,13,56.79,0.309,40.2
28.635215789473687,77.254,Residential,14,57.72,0.295,37.5
28.635215789473687,77.254,Residential,15,51.54,0.164,29.0
28.635215789473687,77.254,Residential,16,63.24,0.316,37.5
28.635215789473687,77.254,Residential,17,61.36,0.411,62.5
28.635215789473687,77.254,Residential,18,54.6,0.301,57.9
28.635215789473687,77.254,Residential,19,61.08,0.393,41.1
28.635215789473687,77.254,Residential,20,59.06,0.297,41.9
28.635215789473687,77.254,Residential,21,47.42,0.076,44.7
28.635215789473687,77.254,Residential,22,51.31,0.125,41.9
28.635215789473687,77.254,Residential,23,52.75,0.185,48.3
28.63995263157895,77.164,Industrial,0,57.57,0.266,40.4
28.63995263157895,77.164,Industrial,1,65.25,0.43,68.8
28.63995263157895,77.164,Industrial,2,51.64,0.178,36.9
28.63995263157895,77.164,Industrial,3,58.52,0.316,25.8
28.63995263157895,77.164,Industrial,4,60.76,0.268,63.1
28.63995263157895,77.164,Industrial,5,82.8,0.695,70.3
28.63995263157895,77.164,Industrial,6,84.75,0.701,66.6
28.63995263157895,77.164,Industrial,7,75.19,0.56,63.5
28.63995263157895,77.164,Industrial,8,85.91,0.736,66.6
28.63995263157895,77.164,Industrial,9,91.81,0.848,68.2
28.63995263157895,77.164,Industrial,10,90.21,0.821,70.4
28.63995263157895,77.164,Industrial,11,83.85,0.723,62.0
28.63995263157895,77.164,Industrial,12,82.34,0.67,64.3
28.63995263157895,77.164,Industrial,13,71.2,0.582,56.2
28.63995263157895,77.164,Industrial,14,67.43,0.412,57.4
28.63995263157895,77.164,Industrial,15,67.11,0.447,48.3
28.63995263157895,77.164,Industrial,16,89.33,0.837,69.0
28.63995263157895,77.164,Industrial,17,75.88,0.598,56.2
28.63995263157895,77.164,Industrial,18,83.63,0.751,59.8
28.63995263157895,77.164,Industrial,19,100.0,0.977,90.0
28.63995263157895,77.164,Industrial,20,79.45,0.697,62.4
28.63995263157895,77.164,Industrial,21,56.95,0.253,30.3
28.63995263157895,77.164,Industrial,22,88.38,0.781,65.4
28.63995263157895,77.164,Industrial,23,72.23,0.507,55.8
28.63995263157895,77.16873684210526,Market,0,57.56,0.332,39.9
28.63995263157895,77.16873684210526,Market,1,50.56,0.209,32.8
28.63995263157895,77.16873684210526,Market,2,63.2,0.393,52.6
28.63995263157895,77.16873684210526,Market,3,73.37,0.465,73.2
28.63995263157895,77.16873684210526,Market,4,55.67,0.354,31.8
28.63995263157895,77.16873684210526,Market,5,62.25,0.377,69.1
28.63995263157895,77.16873684210526,Market,6,72.45,0.538,38.9
28.63995263157895,77.16873684210526,Market,7,83.51,0.649,47.4
28.63995263157895,77.16873684210526,Market,8,67.78,0.386,70.7
28.63995263157895,77.16873684210526,Market,9,77.69,0.653,76.0
28.63995263157895,77.16873684210526,Market,10,66.74,0.389,46.2
28.63995263157895,77.16873684210526,Market,11,73.75,0.584,54.5
28.63995263157895,77.16873684210526,Market,12,85.54,0.731,61.8
28.63995263157895,77.16873684210526,Market,13,60.85,0.372,47.7
28.63995263157895,77.16873684210526,Market,14,78.03,0.673,74.9
28.63995263157895,77.16873684210526,Market,15,67.03,0.464,43.0
28.63995263157895,77.16873684210526,Market,16,74.28,0.508,72.4
28.63995263157895,77.16873684210526,Market,17,70.78,0.459,47.5
28.63995263157895,77.16873684210526,Market,18,81.26,0.668,81.9
28.63995263157895,77.16873684210526,Market,19,80.4,0.632,48.6
28.63995263157895,77.16873684210526,Market,20,75.14,0.523,64.7
28.63995263157895,77.16873684210526,Market,21,73.25,0.601,69.8
28.63995263157895,77.16873684210526,Market,22,69.86,0.47,65.8
28.63995263157895,77.16873684210526,Market,23,57.41,0.286,53.0
28.63995263157895,77.17347368421053,Market,0,59.07,0.359,64.8
28.63995263157895,77.17347368421053,Market,1,57.78,0.329,49.5
28.63995263157895,77.17347368421053,Market,2,56.74,0.347,32.0
28.63995263157895,77.17347368421053,Market,3,57.07,0.285,57.5
28.63995263157895,77.17347368421053,Market,4,65.35,0.385,70.5
28.63995263157895,77.17347368421053,Market,5,55.54,0.175,40.5
28.63995263157895,77.17347368421053,Market,6,67.84,0.519,62.8
28.63995263157895,77.17347368421053,Market,7,71.67,0.479,66.3
28.63995263157895,77.17347368421053,Market,8,70.7,0.541,56.4
28.63995263157895,77.17347368421053,Market,9,74.39,0.569,50.3
28.63995263157895,77.17347368421053,Market,10,87.75,0.789,62.5
28.63995263157895,77.17347368421053,Market,11,74.18,0.531,58.9
28.63995263157895,77.17347368421053,Market,12,65.68,0.426,40.3
28.63995263157895,77.17347368421053,Market,13,61.88,0.443,41.4
28.63995263157895,77.17347368421053,Market,14,69.22,0.533,45.1
28.63995263157895,77.17347368421053,Market,15,69.2,0.444,51.2
28.63995263157895,77.17347368421053,Market,16,69.84,0.543,72.9
28.63995263157895,77.17347368421053,Market,17,75.55,0.586,76.0
28.63995263157895,77.17347368421053,Market,18,70.58,0.493,47.6
28.63995263157895,77.17347368421053,Market,19,89.99,0.816,79.6
28.63995263157895,77.17347368421053,Market,20,74.1,0.62,56.0
28.63995263157895,77.17347368421053,Market,21,64.98,0.476,58.2
28.63995263157895,77.17347368421053,Market,22,76.43,0.653,57.4
28.63995263157895,77.17347368421053,Market,23,67.54,0.504,41.4
28.63995263157895,77.1782105263158,MainRoad,0,78.25,0.661,60.6
28.63995263157895,77.1782105263158,MainRoad,1,70.59,0.576,58.2
28.63995263157895,77.1782105263158,MainRoad,2,80.21,0.717,65.2
28.63995263157895,77.1782105263158,MainRoad,3,53.61,0.221,34.9
28.63995263157895,77.1782105263158,MainRoad,4,61.0,0.313,48.5
28.63995263157895,77.1782105263158,MainRoad,5,65.08,0.386,47.1
28.63995263157895,77.1782105263158,MainRoad,6,100.0,1.0,72.8
28.63995263157895,77.1782105263158,MainRoad,7,100.0,1.0,85.0
28.63995263157895,77.1782105263158,MainRoad,8,96.74,0.931,71.4
28.63995263157895,77.1782105263158,MainRoad,9,93.23,0.908,73.7
28.63995263157895,77.1782105263158,MainRoad,10,72.29,0.498,56.2
28.63995263157895,77.1782105263158,MainRoad,11,92.57,0.938,92.4
28.63995263157895,77.1782105263158,MainRoad,12,50.08,0.179,48.0
28.63995263157895,77.1782105263158,MainRoad,13,84.04,0.642,55.8
28.63995263157895,77.1782105263158,MainRoad,14,85.31,0.651,69.0
28.63995263157895,77.1782105263158,MainRoad,15,78.35,0.606,65.9
28.63995263157895,77.1782105263158,MainRoad,16,76.31,0.629,70.3
28.63995263157895,77.1782105263158,MainRoad,17,100.0,1.0,72.2
28.63995263157895,77.1782105263158,MainRoad,18,72.84,0.531,65.9
28.63995263157895,77.1782105263158,MainRoad,19,91.68,0.849,69.3
28.63995263157895,77.1782105263158,MainRoad,20,100.0,1.0,80.2
28.63995263157895,77.1782105263158,MainRoad,21,81.88,0.783,70.5
28.63995263157895,77.1782105263158,MainRoad,22,79.46,0.633,66.6
28.63995263157895,77.1782105263158,MainRoad,23,79.08,0.691,69.8
28.63995263157895,77.18294736842105,Industrial,0,66.07,0.463,51.8
28.63995263157895,77.18294736842105,Industrial,1,67.78,0.47,50.7
28.63995263157895,77.18294736842105,Industrial,2,69.83,0.485,42.8
28.63995263157895,77.18294736842105,Industrial,3,59.56,0.308,49.9
28.63995263157895,77.18294736842105,Industrial,4,55.43,0.275,54.1
28.63995263157895,77.18294736842105,Industrial,5,57.53,0.18,43.3
28.63995263157895,77.18294736842105,Industrial,6,63.71,0.413,59.6
28.63995263157895,77.18294736842105,Industrial,7,84.49,0.744,73.4
28.63995263157895,77.18294736842105,Industrial,8,100.0,0.955,91.5
28.63995263157895,77.18294736842105,Industrial,9,78.32,0.55,57.9
28.63995263157895,77.18294736842105,Industrial,10,70.22,0.523,48.3
28.63995263157895,77.18294736842105,Industrial,11,80.02,0.697,61.7
28.63995263157895,77.18294736842105,Industrial,12,78.12,0.63,72.0
28.63995263157895,77.18294736842105,Industrial,13,77.64,0.634,47.5
28.63995263157895,77.18294736842105,Industrial,14,77.85,0.694,59.9
28.63995263157895,77.18294736842105,Industrial,15,77.65,0.576,56.6
28.63995263157895,77.18294736842105,Industrial,16,96.08,0.984,69.1
28.63995263157895,77.18294736842105,Industrial,17,89.78,0.862,82.6
28.63995263157895,77.18294736842105,Industrial,18,77.69,0.66,50.5
28.63995263157895,77.18294736842105,Industrial,19,93.27,0.857,77.5
28.63995263157895,77.18294736842105,Industrial,20,76.03,0.577,47.4
28.63995263157895,77.18294736842105,Industrial,21,75.15,0.541,85.9
28.63995263157895,77.18294736842105,Industrial,22,91.64,0.892,75.5
28.63995263157895,77.18294736842105,Industrial,23,60.42,0.327,61.8
28.63995263157895,77.18768421052631,Residential,0,47.68,0.0,50.2
28.63995263157895,77.18768421052631,Residential,1,56.62,0.294,33.3
28.63995263157895,77.18768421052631,Residential,2,55.58,0.249,36.2
28.63995263157895,77.18768421052631,Residential,3,48.92,0.194,33.2
28.63995263157895,77.18768421052631,Residential,4,48.44,0.216,29.8
28.63995263157895,77.18768421052631,Residential,5,49.58,0.143,57.5
28.63995263157895,77.18768421052631,Residential,6,53.29,0.224,58.7
28.63995263157895,77.18768421052631,Residential,7,52.2,0.242,40.5
28.63995263157895,77.18768421052631,Residential,8,52.19,0.182,37.7
28.63995263157895,77.18768421052631,Residential,9,44.32,0.046,36.5
28.63995263157895,77.18768421052631,Residential,10,56.79,0.267,58.2
28.63995263157895,77.18768421052631,Residential,11,53.38,0.231,44.3
28.63995263157895,77.18768421052631,Residential,12,55.47,0.375,51.2
28.63995263157895,77.18768421052631,Residential,13,51.77,0.169,45.9
28.63995263157895,77.18768421052631,Residential,14,54.84,0.316,58.1
28.63995263157895,77.18768421052631,Residential,15,55.58,0.232,33.1
28.63995263157895,77.18768421052631,Residential,16,49.75,0.163,35.9
28.63995263157895,77.18768421052631,Residential,17,60.37,0.333,43.6
28.63995263157895,77.18768421052631,Residential,18,52.31,0.197,28.0
28.63995263157895,77.18768421052631,Residential,19,54.75,0.306,50.3
28.63995263157895,77.18768421052631,Residential,20,60.09,0.29,43.0
28.63995263157895,77.18768421052631,Residential,21,50.94,0.238,55.9
28.63995263157895,77.18768421052631,Residential,22,52.64,0.236,25.1
28.63995263157895,77.18768421052631,Residential,23,61.03,0.351,38.9
28.63995263157895,77.19242105263159,Industrial,0,69.08,0.47,60.4
28.63995263157895,77.19242105263159,Industrial,1,59.65,0.38,56.5
28.63995263157895,77.19242105263159,Industrial,2,68.87,0.426,66.0
28.63995263157895,77.19242105263159,Industrial,3,71.99,0.587,62.4
28.63995263157895,77.19242105263159,Industrial,4,63.05,0.383,60.6
28.63995263157895,77.19242105263159,Industrial,5,53.07,0.204,38.9
28.63995263157895,77.19242105263159,Industrial,6,77.11,0.624,50.8
28.63995263157895,77.19242105263159,Industrial,7,78.06,0.65,75.7
28.63995263157895,77.19242105263159,Industrial,8,81.54,0.683,66.3
28.63995263157895,77.19242105263159,Industrial,9,92.96,0.874,68.1
28.63995263157895,77.19242105263159,Industrial,10,59.72,0.32,55.8
28.63995263157895,77.19242105263159,Industrial,11,84.66,0.753,46.6
28.63995263157895,77.19242105263159,Industrial,12,82.16,0.773,61.3
28.63995263157895,77.19242105263159,Industrial,13,73.27,0.525,55.4
28.63995263157895,77.19242105263159,Industrial,14,82.8,0.722,81.6
28.63995263157895,77.19242105263159,Industrial,15,73.26,0.567,63.2
28.63995263157895,77.19242105263159,Industrial,16,62.32,0.387,54.5
28.63995263157895,77.19242105263159,Industrial,17,88.88,0.83,70.8
28.63995263157895,77.19242105263159,Industrial,18,68.58,0.577,61.1
28.63995263157895,77.19242105263159,Industrial,19,66.78,0.393,48.9
28.63995263157895,77.19242105263159,Industrial,20,73.47,0.558,68.0
28.63995263157895,77.19242105263159,Industrial,21,59.61,0.241,56.6
28.63995263157895,77.19242105263159,Industrial,22,71.63,0.511,66.6
28.63995263157895,77.19242105263159,Industrial,23,72.61,0.464,62.9
28.63995263157895,77.19715789473685,Market,0,60.12,0.362,58.3
28.63995263157895,77.19715789473685,Market,1,65.72,0.391,59.3
28.63995263157895,77.19715789473685,Market,2,65.23,0.458,60.6
28.63995263157895,77.19715789473685,Market,3,49.09,0.091,37.2
28.63995263157895,77.19715789473685,Market,4,69.52,0.515,56.9
28.63995263157895,77.19715789473685,Market,5,55.9,0.259,35.7
28.63995263157895,77.19715789473685,Market,6,75.61,0.499,90.4
28.63995263157895,77.19715789473685,Market,7,79.36,0.671,71.0
28.63995263157895,77.19715789473685,Market,8,58.22,0.296,37.0
28.63995263157895,77.19715789473685,Market,9,76.87,0.662,67.3
28.63995263157895,77.19715789473685,Market,10,69.11,0.48,52.3
28.63995263157895,77.19715789473685,Market,11,84.12,0.777,68.9
28.63995263157895,77.19715789473685,Market,12,81.24,0.662,66.3
28.63995263157895,77.19715789473685,Market,13,77.21,0.668,65.5
28.63995263157895,77.19715789473685,Market,14,61.09,0.295,59.3
28.63995263157895,77.19715789473685,Market,15,74.41,0.547,56.7
28.63995263157895,77.19715789473685,Market,16,78.14,0.682,68.6
28.63995263157895,77.19715789473685,Market,17,79.64,0.83,75.9
28.63995263157895,77.19715789473685,Market,18,84.44,0.775,56.1
28.63995263157895,77.19715789473685,Market,19,76.4,0.681,62.0
28.63995263157895,77.19715789473685,Market,20,71.24,0.466,66.0
28.63995263157895,77.19715789473685,Market,21,62.48,0.256,41.8
28.63995263157895,77.19715789473685,Market,22,61.05,0.419,56.6
28.63995263157895,77.19715789473685,Market,23,73.45,0.534,67.9
28.63995263157895,77.2018947368421,Residential,0,54.37,0.277,52.6
28.63995263157895,77.2018947368421,Residential,1,50.89,0.162,42.9
28.63995263157895,77.2018947368421,Residential,2,48.89,0.202,34.2
28.63995263157895,77.2018947368421,Residential,3,51.64,0.227,33.5
28.63995263157895,77.2018947368421,Residential,4,59.82,0.237,45.5
28.63995263157895,77.2018947368421,Residential,5,51.3,0.105,31.1
28.63995263157895,77.2018947368421,Residential,6,59.0,0.314,36.4
28.63995263157895,77.2018947368421,Residential,7,52.44,0.217,40.3
28.63995263157895,77.2018947368421,Residential,8,64.61,0.441,54.1
28.63995263157895,77.2018947368421,Residential,9,55.23,0.232,38.5
28.63995263157895,77.2018947368421,Residential,10,52.02,0.129,33.6
28.63995263157895,77.2018947368421,Residential,11,56.43,0.271,37.5
28.63995263157895,77.2018947368421,Residential,12,55.94,0.27,34.7
28.63995263157895,77.2018947368421,Residential,13,60.56,0.4,37.9
28.63995263157895,77.2018947368421,Residential,14,56.74,0.314,41.4
28.63995263157895,77.2018947368421,Residential,15,52.64,0.161,43.0
28.63995263157895,77.2018947368421,Residential,16,53.14,0.274,47.5
28.63995263157895,77.2018947368421,Residential,17,59.05,0.378,34.3
28.63995263157895,77.2018947368421,Residential,18,54.85,0.229,36.4
28.63995263157895,77.2018947368421,Residential,19,56.63,0.224,44.7
28.63995263157895,77.2018947368421,Residential,20,61.32,0.426,51.3
28.63995263157895,77.2018947368421,Residential,21,49.97,0.148,27.9
28.63995263157895,77.2018947368421,Residential,22,54.84,0.296,38.6
28.63995263157895,77.2018947368421,Residential,23,45.01,0.049,21.3
